title	company	area	minsalary	maxsalary	hyperlink	welfare	details	loc
咨询项目经理	上海慧朴企业管理有限公司	上海-松江区	10000	15000	http://jobs.51job.com/shanghai-sjq/84050600.html?s=01=0	"五险一金
员工旅游
专业培训
绩效奖金
年终奖金
定期体检"	岗位职责：1. 全面负责管理咨询项目的运作与管理，全面负责对项目的进度、质量及成本进行管理和控制；2. 提出项目的总体技术思路，并组织项目组内部讨论；3. 根据项目总体思路和项目进程要求，进行项目组成员的工作分配；4. 审核项目组成员的工作成果并提出修改意见；5. 组织项目组并作为主要成员就诊断报告及各专项报告与客户进行沟通；6. 组织项目组并作为主要成员对客户进行方案培训、企业管理专题培训；7. 组织项目运作与方案的总结，并进行公司内部汇报与交流8. 积极就所负责的项目进行后续项目的开发；9. 重要项目建议书的撰写、一般项目建议书的指导与完善；10. 参与项目洽谈、市场竞标等项目前期工作等；11. 组织或主持内部人员业务培训等。任职要求：1. 国内外重点高校MBA、管理、经济、财务、营销等硕士以上学历；2. 具有3年以上管理咨询从业经验，至少在1个咨询项目中担任项目经理；3. 对战略规划、集团管控、组织优化、人力资源管理、风险与内控等各个专业领域的基本原理与方法有较深入理解，并至少擅长其中的1个专业领域，能够独立承担专业模块的咨询工作；4. 具备出色的项目管理和控制能力，良好的沟通能力，优秀的学习能力、分析能力、决策能力以及解决复杂问题的能力，善于与客户和项目团队协同工作，能够独立撰写专业报告，并达到目标；5. 熟练使用Word/Excel/Power Point等办公软件；6. 具有强烈的合作和进取精神；工作作风严谨、细致，具有责任心和敬业精神；7. 身体健康，能吃苦耐劳，能在压力下工作，以积极心态工作，能够适应长期出差；8. 年收入：15~40万。	上海松江区广富林路658弄万达广场
项目经理	上海向心云网络科技有限公司	上海-浦东新区	13000	26000	http://jobs.51job.com/shanghai-pdxq/83845479.html?s=01=0	"五险一金
餐饮补贴
弹性工作
定期体检
年终奖金"	"岗位要求：1）计算机及相关专业本科及以上学历，2年及以上项目管理经验；2）精通软件工程流程和项目管理；3）良好的技术基础，较强的逻辑分析能力，语言表达能力和文档能力；4）良好的沟通能力、较强的承压能力；5）能够适应项目地出差工作；6）熟练掌握Oracle/SQLserver等大型数据库；7）熟悉零售行业业务者优先考虑；8）有PMP或国家高项证书优先。岗位职责：1）负责整个项目的需求调研、实施方案编写、实施部署、培训推广及项目管理工作；2）协调项目客户、开发团队、实施团队的工作关系；3）跟踪项目进度，协调项目组成员之间的合作,完成项目验收和项目总结 ；4）监控项目执行情况，对所管辖成员进行考核。"	浦东南路2250号B522
项目经理/总监/项目部总经理（15―30万/年）承揽为主	上海银纪资产管理股份有限公司	上海-浦东新区	12500	25000	http://jobs.51job.com/shanghai-pdxq/83653226.html?s=01=0	"五险一金
员工旅游
专业培训
出国机会
弹性工作
带薪年假
上市公司
晋升空间大"	"岗位职责：1、带领团队开拓私募、股权投资、并购等方面的业务；负责IPO、定增、新三板等投行项目的对接工作；2、负责协助执行总裁进行PPP业务的开展， 带领团队开展PPP相关业务，做好对PPP项目的开发、洽谈和跟踪；3、负责对项目和拟合作机构进行评估，撰写公司内部立项及决策所用的项目建议书、可行性研究报告；4、负责设计产业投资基金结构和产品方案，具体工作包括项目挖掘、谈判；交易结构设计、财务分析、尽职调查、估值及回报分析等；5、负责基金项目的组织、设立、运作管理、执行及投资退出；6、负责项目存续过程中的管理，监督，风险排查和清算，评估分析运行情况，及时处理和反馈；7、负责与本部门团队及跨部门团队协作为客户提供投行咨询服务包括股改方案、研发设计融资方案、上市、挂牌辅导方案、并购方案等；8、开拓建立客户资源库：包括银行、保险、证券公司、基金、信托、政府、引导基金、上市公司等，保持与核心客户的经常联系，拓展和发掘客户需求，为核心客户提供持续服务和价值增值。9、协助资金募集端的客户说明，路演等活动。任职资格：1、 金融、经济、管理、法律、财会等相关专业本科及以上学历,具有证券、基金从业资格优先；2、熟悉《公司法》、《证券法》等法律法规，具有良好的执业操守，能够严守公司商业秘密；3、两年以上金融从业经验，熟悉投资银行业务、资本市场业务、新三板及非公开股份公司挂牌业务、经纪业务，具有并购重组、上市等实践经验，实务操作经验丰富；4、有相关社会资源和社会关系、能在项目承揽方面做出积极贡献的资源型人才优先考虑；5、有良好的产业投资研发分析能力；对公司业务风控审批标准有一定的理解和把握。"	陆家嘴
弱电项目经理	上海源和智能科技股份有限公司	上海	8000	15000	http://jobs.51job.com/shanghai/83131917.html?s=01=0		工作职责：1 弱电项目的实施管理2.负责弱电项目的深化图纸设计并负责施工管理3.负责弱电项目的竣工验收文档建立任职条件：1.大专以上学历2.具有叁年以上弱电工程项目管理经验，熟悉工程报验流程，熟悉工程软件的使用，有良好的表达能力和交际能力。3.具有一、二级注册建造师证书（机电工程）。	上海市杨浦区
项目经理（PM）	上海墨d数码科技有限公司	上海-浦东新区	20000	25000	http://jobs.51job.com/shanghai-pdxq/82177153.html?s=01=0		岗位职责：1.负责协调与组织策划、程序、美术团队实施完整游戏项目的开发；2.全程管理项目产品开发，编制项目开发计划，识别和控制项目风险，有效控制项目开发过程和项目质量；3.负责培养和建设高质量的项目开发团队。岗位要求：1.本科及以上学历；2.5年以上IT或互联网行业相关经验， 3年以上项目管理经验；3.具备系统的项目管理知识体系，对项目管理有自己的想法和思考；4.抗压能力强，具备很强的沟通协作能力，有出色的组织计划和管理能力。加分项：1.大型IT企业、网游公司研发项目管理经验优先；2.曾使用过组织级项目管理工具者优先，如P6、RPM等，取得PMP证书优先。	上海市浦东新区张江高科园区
审计项目经理	上海仟一会计师事务所有限公司	上海-普陀区	20000	30000	http://jobs.51job.com/shanghai-ptq/81498946.html?s=01=0		岗位职责:1. 带领项目组完成大型项目的审计工作；2. 独立承担中型项目的汇总及合并工作；3. 合理制订有效的审计计划，分派组员工作并监督工作进度及质量；4. 对项目进行质量控制，识别、重视并解决发现问题；5. 保持与客户良好的沟通。职位要求：1.熟悉企业会计准则，具有中国注册会计师资格；2.具有5年以上会计师事务所相关工作经验，具大型政府采购项目审计经验者优先；3.工作责任心强，团队协作意识强；4.具备良好的文字表达能力和人际沟通能力；5.压力承受能力强，能接受出差安排；福利：非沪籍人员可免费提供住宿。	武宁路423号1号楼8楼
项目经理（园林工程）	上海国润投资发展有限公司	上海-闵行区	10000	15000	http://jobs.51job.com/shanghai-mhq/81420759.html?s=01=0	"五险一金
员工旅游
年终奖金
绩效奖金
定期体检"	岗位职责：1、全面负责工程质量、进度、造价、成本等各方面的计划制定、进度跟踪以及监督执行，对整个项目负责；2、 全面负责项目对外沟通协调，对内团队管理；任职要求：1、 专科及以上学历，建筑、工民建、园林、设计等相关专业优先；2、 具有中级以上职称、一级/二级建造师证书者优先；3、 有大型施工企业或园林工程管理、同岗位工作经验；4、具有很强的协调沟通能力，能够很好的协调公司内部团队，以及外部业主、监理等方面关系；5、生产、技术、经营组织能力强，对工程质量、进度、造价、成本等具有很强把控能力，有较强的现场管理能力和施工管理经验；6、熟悉工程招投标、预决算工作；7、能适应外出作业，异地施工及出差。	上海市七莘路182号F楼
项目经理	中垠融资租赁有限公司	上海	15000	30000	http://jobs.51job.com/shanghai/81387410.html?s=01=0	"五险一金
补充公积金
员工旅游
交通补贴
餐饮补贴
通讯补贴
专业培训
绩效奖金
定期体检"	1、岗位职责：（1）拓展融资租赁业务市场，开发租赁项目与营销，拟定租赁项目拓展计划；（2）客户服务与客户关系维护管理，为客户提供项目方案、产品设计、产品报价、财税咨询、市场分析等；（3）实施租赁项目尽职调查和租后管理等工作。2、任职要求：（1）具有2年及金融（或类金融）企业营销工作经验，熟悉融资租赁业务基础知识；（2）具有良好的市场营销能力及市场谈判能力；（3）具有良好的综合素质和服务意识，能够根据客户需求设计融资及租赁业务服务方案；（4）具有良好的识别、防范、控制风险能力和较强的抗压能力；（5）熟悉租赁行业市场且在行业内具有丰富客户资源者优先。	上海浦东新区世纪大道1168号东方金融广场
项目经理-景观设计师	上海怡仁景观规划设计有限公司	上海	10000	15000	http://jobs.51job.com/shanghai/80764292.html?s=01=0	"五险一金
餐饮补贴
年终奖金"	"任职要求：1.	本科及以上学历，26-35岁2.	3-5年以上工作经验，3.	园林景观、环境艺术、城市规划相关专业本科及以上学历；4.	有大型设计院或境外设计公司工作经验者优先考虑；5.	3年以上总图设计经验，方案能力强，能独立高效完成设计，具有手绘设计能力者优先考虑；6.	能独立负责景观项目方案至扩初阶段设计工作，并有配合施工图设计的能力；7.	具备良好的协调沟通能力及较强的团队意识，责任心强，富合作精神和工作激情。岗位职责：1. 负责景观规划设计、文创旅游项目的方案设计、方案深化等；2. 配合施工图设计，与其他部门进行专业上的协作；3. 协同项目经理控制设计成果质量，有效推进项目进程。"	杨浦区赤峰路
电力工程经理/项目经理	上海利格电力工程有限公司	上海-闵行区	8000	12000	http://jobs.51job.com/shanghai-mhq/80648148.html?s=01=0	"五险一金
餐饮补贴
定期体检
通讯补贴
专业培训
年终奖金"	"1）领导检查各个电力设备安装的质量，组织施工人员解决施工过程的有关质量技术问题2）协助安监部对严重质量事故、重大质量事故的调查、分析、评审和处置；3）审核各个电力设备安装施工过程的进度计划；4）组织对完成的电力设备安装项目进行验收检查；5）现场施工交底，施工进程分析，班组任务分配；6）组织协助竣工资料的完成；任职要求：1、熟悉国家的电力工程施工标准和规范，能够解决施工过程中的各种问题。2、沟通能力强,责任心强；3、具有良好的领导协调能力4、10年以上电力工程施工经验，2年以上管理经验"	浦江镇恒南路688弄13号
java/.net项目经理	上海潜云信息技术有限公司	上海-徐汇区	10000	16000	http://jobs.51job.com/shanghai-xhq/80614593.html?s=01=0		"1． 计算机及其相关专业；2． 3年以上.NET开发经验；3.    1-2年的项目管理经验；4． 有较强的编程及领导能力，有兴趣去学并迅速掌握新技术，能适应快节奏的工作环境；5.   熟悉流行的软件工程开发模式(如,敏捷开发)；6． 良好的沟通能力和团队精神，工作严谨，有责任心；7． 需具备基本的英文读写能力，如有良好的英语沟通能力者优先；职位描述：根据公司安排和产品需求，负责软件开发的规划和管理，团队的协调工作。符合要求者，将提供极具竞争力的薪资待遇和福利。工作地点：上海"	中山西路1602号宏汇国际广场B楼2108室
目理	上海盛司环境科技有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/80279733.html?s=01=0	"五险一金
出国机会
弹性工作
绩效奖金"	职位名称：项目经理性质：环保工程师、项目经理薪资：9000~15000学历：本科以上工作经验：2年以上工作内容：1. 项目投标技术文书准备；2. 项目执行、报告撰写与各项沟通协调工作；3. 须具备土壤、地下水调查与修复相关经验；4. 客户进行技术交流，维护客户关系；5. 配合公司调度，需要经常出差；6. 工作认真负责，能吃苦耐劳；7. 能很好的服从公司工作安排；8. 身体状况良好。公司为新设立的外资企业，主要营销业务为土壤及地下水污染调查设备销售与修复技术咨询服务，我们需要熟悉大陆环保产业的专业经理人来协助公司业务的拓展与技术的扎根。我们不断与国外先进技术接轨，人员需要配合公司的要求赴海外受训。我们欢迎具有企图心，国际观的人员来参与面试，由于公司新创立，在公司发展上可以有很好的立基点。希望愿意与公司一同成长者较适合这个职位。	川桥路1501号116室
项目经理	好买财富管理股份有限公司	上海	20000	30000	http://jobs.51job.com/shanghai/79962094.html?s=01=0	"五险一金
员工旅游
定期体检
带薪年假
周末双休
节日福利"	岗位职责：1.参与产品规划，协调组织业务和IT就项目范围达成一致2.推动形成业务和技术解决方案并组织实施资源，把控项目可行性3.制定详细项目计划，跟踪项目推进情况，管控项目风险，控制项目成本4.总结项目，发现过程中的问题，推动过程改进5.领导交办的其他事情。岗位要求：1.本科以上学历，计算机或相关专业优先；2.5年以上IT相关工作经验， 2年以项目管理经验（金融行业、基金行业优先）；3.熟悉主流IT技术和研发过程体系；4.社交能力强，善于跨部门组织、沟通和协调；5.具备较强的分析能力、学习能力和语言表达能力；良好的沟通协调技巧和团队合作意识，能承受较大的工作压力	上海市虹口区欧阳路196号法兰桥创意园区26号楼2楼
项目经理	上海唐庭广告有限公司	上海-徐汇区	10000	15000	http://jobs.51job.com/shanghai-xhq/79902122.html?s=01=0	"五险一金
员工旅游
交通补贴
年终奖金
通讯补贴
餐饮补贴
定期体检"	"岗位职责：1、参与客户brief meeting2、项目执行的监管3、项目打样的安排4、项目施工图的审核及下发5、生产安装的安排和监管6、管理制作工厂和写真输出供应商7、新供应商的开发，报价的审核8、部门成员的培训9、负责制定项目管理流程，并监督执行任职要求：1、大专以上学历，6年以上相关广告行业，道具制作行业，展览展示行业，工装行业工作经验。2、了解熟悉设计软件，PS,AI,CAD,3DMAX等，能看懂或出具施工图纸3、对道具，展览展示的工艺材质和制作流程非常熟悉。4、有领导力，能带领部门成员高效的完成项目5、为人诚恳，工作敬业，有责任心6、吃苦耐劳能适应出差及加班你能得到：1.五险一金2.饭贴3.车贴4.公费旅游5.体检公司网站：www.townting.cn公司地址：虹口区溧阳路611号1933老场坊(地铁4号、10号线海伦路站，12号线国际客运中心站）"	喜泰路239号汇丰创意园8号楼205室
java/.net项目经理	上海潜云信息技术有限公司	上海-徐汇区	10000	16000	http://jobs.51job.com/shanghai-xhq/80614593.html?s=01=0		"1． 计算机及其相关专业；2． 3年以上.NET开发经验；3.    1-2年的项目管理经验；4． 有较强的编程及领导能力，有兴趣去学并迅速掌握新技术，能适应快节奏的工作环境；5.   熟悉流行的软件工程开发模式(如,敏捷开发)；6． 良好的沟通能力和团队精神，工作严谨，有责任心；7． 需具备基本的英文读写能力，如有良好的英语沟通能力者优先；职位描述：根据公司安排和产品需求，负责软件开发的规划和管理，团队的协调工作。符合要求者，将提供极具竞争力的薪资待遇和福利。工作地点：上海"	中山西路1602号宏汇国际广场B楼2108室
目理	上海盛司环境科技有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/80279733.html?s=01=0	"五险一金
出国机会
弹性工作
绩效奖金"	职位名称：项目经理性质：环保工程师、项目经理薪资：9000~15000学历：本科以上工作经验：2年以上工作内容：1. 项目投标技术文书准备；2. 项目执行、报告撰写与各项沟通协调工作；3. 须具备土壤、地下水调查与修复相关经验；4. 客户进行技术交流，维护客户关系；5. 配合公司调度，需要经常出差；6. 工作认真负责，能吃苦耐劳；7. 能很好的服从公司工作安排；8. 身体状况良好。公司为新设立的外资企业，主要营销业务为土壤及地下水污染调查设备销售与修复技术咨询服务，我们需要熟悉大陆环保产业的专业经理人来协助公司业务的拓展与技术的扎根。我们不断与国外先进技术接轨，人员需要配合公司的要求赴海外受训。我们欢迎具有企图心，国际观的人员来参与面试，由于公司新创立，在公司发展上可以有很好的立基点。希望愿意与公司一同成长者较适合这个职位。	川桥路1501号116室
项目经理	好买财富管理股份有限公司	上海	20000	30000	http://jobs.51job.com/shanghai/79962094.html?s=01=0	"五险一金
员工旅游
定期体检
带薪年假
周末双休
节日福利"	岗位职责：1.参与产品规划，协调组织业务和IT就项目范围达成一致2.推动形成业务和技术解决方案并组织实施资源，把控项目可行性3.制定详细项目计划，跟踪项目推进情况，管控项目风险，控制项目成本4.总结项目，发现过程中的问题，推动过程改进5.领导交办的其他事情。岗位要求：1.本科以上学历，计算机或相关专业优先；2.5年以上IT相关工作经验， 2年以项目管理经验（金融行业、基金行业优先）；3.熟悉主流IT技术和研发过程体系；4.社交能力强，善于跨部门组织、沟通和协调；5.具备较强的分析能力、学习能力和语言表达能力；良好的沟通协调技巧和团队合作意识，能承受较大的工作压力	上海市虹口区欧阳路196号法兰桥创意园区26号楼2楼
项目经理	上海唐庭广告有限公司	上海-徐汇区	10000	15000	http://jobs.51job.com/shanghai-xhq/79902122.html?s=01=0	"五险一金
员工旅游
交通补贴
年终奖金
通讯补贴
餐饮补贴
定期体检"	"岗位职责：1、参与客户brief meeting2、项目执行的监管3、项目打样的安排4、项目施工图的审核及下发5、生产安装的安排和监管6、管理制作工厂和写真输出供应商7、新供应商的开发，报价的审核8、部门成员的培训9、负责制定项目管理流程，并监督执行任职要求：1、大专以上学历，6年以上相关广告行业，道具制作行业，展览展示行业，工装行业工作经验。2、了解熟悉设计软件，PS,AI,CAD,3DMAX等，能看懂或出具施工图纸3、对道具，展览展示的工艺材质和制作流程非常熟悉。4、有领导力，能带领部门成员高效的完成项目5、为人诚恳，工作敬业，有责任心6、吃苦耐劳能适应出差及加班你能得到：1.五险一金2.饭贴3.车贴4.公费旅游5.体检公司网站：www.townting.cn公司地址：虹口区溧阳路611号1933老场坊(地铁4号、10号线海伦路站，12号线国际客运中心站）"	喜泰路239号汇丰创意园8号楼205室
项目经理	深圳英飞拓科技股份有限公司上海分公司	上海-徐汇区	8333.33	25000	http://jobs.51job.com/shanghai-xhq/79434771.html?s=01=0		1.本科及以上学历；2.理工科背景；3.五年以上机电行业（弱电优先）的项目运作经验经验；4.熟悉国家相关政策法规，具有和岗位匹配的专业技能；5.诚实守信，责任心强，具有较强学习能力、分析和解决问题的能力。	上海市徐汇区斜土路1223号27楼
项目经理	上海煦弘科贸有限公司	上海-松江区	12000	14000	http://jobs.51job.com/shanghai-sjq/78872735.html?s=01=0		岗位职责1、负责公司在美国新项目整个的运作及发展，从筹划开始； 2、负责寻找材料外发加工商并控制质量； 3、能够经常出国或出差。任职资格1、化工或机械相关专业，英文良好，对机械设计改进及更新有和国外直接交流的经验； 2、3年以上相关职位工作经验，有外企工作经验者优先； 3、能够独挡一面，保证公司有效运转。 4、有团队意识及合作精神。	上海市松江区民强路289号
项目经理	上海和绚室内装饰有限公司	上海-徐汇区	10000	15000	http://jobs.51job.com/shanghai-xhq/77825281.html?s=01=0	"五险一金
员工旅游
专业培训
绩效奖金
年终奖金
弹性工作
定期体检"	岗位职责：1、负责项目成本管理、质量管理及进度管理，对项目负总体责任；2、检查并核对项目副理/助理/开工前制定的进度表并取得业主的确认，并以进度为目标开展项目；3、掌握并督促工地管工工作；4、能独立与政府部门、设计师、业主、大楼、厂商及工地管工的协调沟通，解决疑难问题，确保项目顺利进行。任职要求：1、大学本科学历，建筑/室内设计/工程管理等相关专业，有5年以上同行业工作经验；有办公楼内装经验的优先考虑；2、熟练掌握工程管理流程，包含质量管理，成本管理， 工程内装，机电等相关知识；3、英语六级左右水平，听说读写良好；4、具备良好的职业道德及沟通协调能力；5、具备一级建造师资格者优先考虑；6、愿意接受出差。	冠生园路223号3号楼4楼
项目经理	上海云深网络技术有限公司	上海-浦东新区	10000	20000	http://jobs.51job.com/shanghai-pdxq/76494901.html?s=01=0	"五险一金
餐饮补贴
弹性工作
通讯补贴
交通补贴
年终奖金"	岗位职责：1. 负责产品的架构设计，功能设计，和详细需求设计；2. 绘制思维导图、业务流程关系图等，根据需求完成原型设计；3. 根据需求文档和原型，撰写产品文档或开发需求文档；4. 领导产品研发团队完成产品开发过程，管控产品质量；5. 与公司其他相关部门进行业务需求沟通和协作。任职要求：1. 985／211院校本科及以上学历，2~3年以上软件项目的产品工作经验，有互联网电商经验或者软件产品市场推广经验者优先，MBA优先；2. 熟练使用office套件软件，能熟练使用Axure软件完成网站原型设计，同时能够了解Visio、Project等工具的使用；3. 具有良好的信息搜集与分析能力，能够准确综合地收集产品相关信息并进行科学分析；4. 熟练撰写需求分析相关文档，能够制定相关的工作标准；5. 有团队管理经验者优先；6. 具有较强的逻辑思维能力，思路清晰，条理清楚；7. 良好的沟通与组织协调能力，责任心强，能承受较大的工作压力。[工作福利]餐费、交通、通讯和手机补贴，团队聚餐，免费零食，五险一金，生日福利、享受国家法定福利，做五休二。[工作地点]上海浦东张衡路666弄1号楼609室[联系我们]简历请发：jobs@yundianjia.com电话：    021-58826283QQ：     *****	张衡路666号 1号楼
项目经理	百斯特实业（上海）有限公司	上海-松江区	6000	8000	http://jobs.51job.com/shanghai-sjq/75306187.html?s=01=0	"五险一金
通讯补贴
员工旅游
年终奖金
绩效奖金"	1、负责接受订单，并对订单要求进行确认，下达生产令。2、根据订单要求与生产部和采购部做好沟通，并结合沟通情况编制好项目管理进度计划。3、按照日常项目计划进度要求督促相关部门工作进度，督促生产部编制生产计划并做好生产安排，督促采购部编制采购计划，做好外协工作。4、负责对设计图纸及物料清单进行审核，协助完善，确保客户需求在设计阶段的完整表达。5、负责跟进项目所需原料的采购进度、生产进度、外协进度。6、负责对外协厂家进行现场督察，做好外协产品完工的质量验收。7、负责做好产品的最终质量验收。8、负责审核工程安装，对客户反馈的产品质量及安装问题及时安排人员处理。9、各项目的应收款回款。职位要求：1、3年以上项目管理经验；2、有较强的组织协调能力，处理事务的应变能力；3、电脑熟练，掌握CDA软件；4、有标识标牌项目工作经验者优先。	小昆山镇
资深项目经理	上海明匠智能系统有限公司	上海-杨浦区	6000	12000	http://jobs.51job.com/shanghai-ypq/74859329.html?s=01=0	"五险一金
补充公积金
专业培训
绩效奖金"	1、 负责组建并带领技术团队，完成公司产品功能整体架构、设计、实现；2、 负责管理项目进度，按照开发计划，分配开发任务、协调开发人员，并及时发现和解决技术问题；3、 负责项目需求分析与设计，制定各种技术标准、技术规范；4、 负责技术团队建设，指导、培训、监督、考核技术队伍，提高技术整体技术水平；5、 了解相关行业产品和技术趋势，参与公司技术战略制定、实施。任职资格：1、28-55岁；2、大学本科以上学历（自动化、机械设计及制造、机电一体化等相关专业）；3、5年以上注塑行业自动化项目的设计、研发经验；4、熟悉各类注塑机、机械手、机器人及相关自动化设备的专业技术（机械、电气、液压、控制器等）；5、具备新产品导入及销售市场开拓的工作经验；6、具备团队管理经验，执行力强，良好的沟通协调能力，承压力强，有风险管控能力。	政学路88号5号楼5层
Elisa项目经理（上海）	上海秤信生物科技有限公司	上海-浦东新区	8000	10000	http://jobs.51job.com/shanghai-pdxq/73598630.html?s=01=0		岗位职责：1、 擅长各种ELISA实验，对实验中的各个质控点有深刻认知，专注实验细节；2、 确保每周、每日的新蛋白的ELISA实验能够准时、优质地完成，每周检测不少于30块板；3、 跟踪蛋白组的蛋白产出的进度，协调合作；4、 每周制定新蛋白的ELISA开发流程，并能够指导人员完成项目，具备管理经验者优先。职位要求：1.、免疫学、生物化学、细胞生物学、分子生物学或检验医学等相关专业，本科以上学历；2、 具有3-5年以上具体实验室研发经验，要求有较强的免疫学专业理论；熟悉ELISA检测试剂产品研发生产，有独立的Elisa试剂盒开发经验者优先；3、 具有较强的协调沟通能力，分析和解决问题能力。本职位拒绝海投。	康新公路3399弄26号6楼东区
审计项目经理	上海界龙实业集团股份有限公司	上海	4500	6000	http://jobs.51job.com/shanghai/71780494.html?s=01=0		配合集团审计部领导完成各项审计任务，独立实施各种生产、经营、内控管理及各类专项审计，并协助完成审计报告，对下属各子（分）公司内部控制制度的健全性及风险性进行评估。1、根据部门领导安排的审计计划进行落实分解，根据审计程序进行实质性测试与分析性复核，评估内部控制、经营风险、管理合规性及业务系统与流程的效率合理及充分性；2、独立完成部门领导安排的内控审计、离任审计、专项审计等，收集审计证据，编制内部审计工作底稿及出具审计报告。3、具有系统的审计专业和经济理论知识，熟悉企业文化、财务管理、会计核算、内部控制等相关知识，熟悉与审计工作相关的各项经济法律、行政法规，熟悉审计法规、会计法规及有关行业的财务会计制度；4、具有良好的风险管理意识、分析能力、口头表达能力、沟通协调能力及报告书写能力，掌握内部控制体系及相关业务流程审计方法，能独立完成内部审计工作；5、爱岗敬业，具有良好的职业道德，积极的工作态度和团队合作精神，能承受一定的工作压力。有相关工作经验者（如：具有上市公司同等职位工作经验者或财务管理经验者、具有会计师证书、内部审计师证书或其他内控管理方面的专业资格证书者优先考虑）	上海市浦东新区杨高中路2112号（南洋泾路578号）界龙总部园5楼
Project Manager 项目经理	意柯那（上海）工业设计有限公司	上海-浦东新区	25000	33333.33	http://jobs.51job.com/shanghai-pdxq/71134178.html?s=01=0	"五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
通讯补贴
年终奖金
弹性工作
定期体检
出国机会"	"Responsibilities 岗位职责 Work with leading of Project Director.Report to Project Director and support to manage project status, cost/planning/scope/change management.  在项目总监指导下工作，及时向项目总监汇报并协助其完成项目状态、成本、时间、范围、资源平衡及变更的有效管理。During planning phase, Coordinate with Sales, Design and Engineering departments in defining project details 项目计划阶段， 与销售、设计及工程部门紧密合作，制定项目内容及计划; Supporting Sales Department in estimating project planning resources and costs related to RFQ to define quotation contents.向销售部提供评估项目计划相关资源和成本预算，与项目采购人员协同工作，定义供应商报价内容; Define team members’ responsibilities  and ensure that every member is completing their tasks on time 制定项目组成员的工作职责，确保每位成员能按时完成任务Keep close communication with clients during entire project process, to facilitate information flow 在整个项目过程中与客户保持密切的沟通联系，以促进信息交流Manage technical communication with company suppliers involved in project 负责与项目中涉及到的供应商进行技术沟通Coordinate with Sales and Design departments in reporting regularly on progress to client 与销售及设计部门密切沟通，并按时将项目进程汇报给客户Execute and track project schedule / plan  and risk management  执行项目计划规划的内容并实时监控，实施项目风险管理Keep track ofproject costand report to project director 负责跟踪项目成本，并向项目总监汇报Revise project process and system to ensure timely and qualified delivery 负责适时修改项目进程及系统，以确保工作时间及工作质量Requirements 任职资格Mechanical / Automotive Engineering background 具备机械自动化及工程背景Fluent spoken and written Chinese and English 熟练使用中英文进行交流及文书Experience in automotive RD/ Engineering highly preferred 具备汽车自动化或工程经验优先Excellent organizational, planning and time management skills  优秀的组织，计划及时间掌控能力Strong personality, good leadership 个性明确，有优秀的团队领导能力Logical thinking with creative problem-solving ability  具备逻辑思维与创造性解决问题的能力Great attention to detail 注重细节Good communication and negotiation skills, team-spirit 良好的沟通和谈判能力以及团队精神For more informations, please visit our website 想了解更多信息，请访问我们的官网：www.icona-designgroup.comYou can also send your resume to our HR email 您也可以直接将简历发送至HR邮箱：hr@icona-designgroup.com"	波特营创意园
项目经理(活动)	上海艾均营销策划股份有限公司	上海-虹口区	10000	15000	http://jobs.51job.com/shanghai-hkq/69895673.html?s=01=0	"五险一金
绩效奖金"	职能描述：1、与客户进行沟通，建立和维护客户关系，了解和收集客户需求。2、带领小组完成策略和执行方案的撰写，具有独立向客户提案能力。3、具有现场活动总控能力，保证活动顺利完成4、审核执行方案及排期，督导项目的执行全过程，并进行成本控制。岗位要求：1、具备丰富的客户服务管理经验及优秀的策略思考能力。2、有较强的PPT撰写能力，能独立进行大型提案。3、具有优秀的沟通谈判能力，能够独立开发新客户，有资源者优先。4、3年以上广告活动相关行业客户服务经验。5、具有强烈的责任心，良好的团队合作精神，能承担较大的工作压力。6、有相关房地产活动的经验优先，对舞美搭建有一定的专业度;7、有4A广告公司担任同等职务者优先8、注重仪容仪表，气质良好。	上海市虹口区辽宁路244号502
系统集成项目经理	万达信息股份有限公司	上海			http://jobs.51job.com/shanghai/68702067.html?s=01=0		"岗位职责1、	按照事业部的项目管理规范，参与系统集成项目实施的项目管理工作；2、	负责系统集成项目需求调研、方案设计、实施维护等工作；3、	负责系统集成项目实施协调及实施质量的监管；4、	编写、修订和审核系统集成项目的实施文档；5、   负责协调解决客户反馈的各项问题，提出解决方案；任职资格1、大专以上学历，计算机相关专业，三年以上系统集成项目实施经验；2、熟悉Cisco、华为等主流网络及安全产品（如：路由器、交换机、防火墙、VPN、入侵检测等）的性能、配置及部署等；或熟悉主流服务器厂商及产品、操作系统等，熟练掌握主流的虚拟产品及其技术应用，如：VMware，Citrix等；或熟悉主流的存储技术、各大厂商存储产品（华为、EMC、HDS/DELL）；3、具有一定的方案文档撰写能力；4、有相应的专业资质，如工信部（高级）项目经理证书、PMP者优先。"	上海市闵行区联航路1518号（国家863软件基地）
