title	company	area	minsalary	maxsalary	hyperlink	welfare	details	loc
机械工程师	上海博灼包装机械有限公司	上海	6000	10000	http://jobs.51job.com/shanghai/71211145.html?s=01=0	"绩效奖金
包工作餐
带薪休假
出国机会"	"岗位描述：1、独立完成包装机械整机及部件的设计、材料选用,包括设计零件图、装配图；2、根据生产指令单下发机械零件图纸；3、现有包装机型的改进；4、对销售等部门提供技术支持。职位要求：1、熟练使用各种设计软件，如CAD,SOLIDWORKS2、熟悉机械结构原理、加工工艺;3、3年以上包装机械、化工机械、食品机械、医药机械等相关行业机械设计经验；4、大专或以上学历；5、工作积极认真,严谨细致,有良好的专研创新精神和团队精神。Job description:1, complete the design of the machine and the components of the packaging machine, the material selection, including the design of the part drawing and assembly drawing;2, according to the production orders of the machine parts drawings;3, the improvement of the existing packaging models;4. Provide technical support to sales and other departments.Job requirements:1, skilled use of various design software, such as CAD, SOLIDWORKS2, familiar with the principle of mechanical structure, processing technology;5, more than 3 years of packaging machinery, chemical machinery, food machinery, pharmaceutical machinery and other related industry mechanical design experience;4, college degree or above;5, work actively and seriously, rigorous and meticulous, have a good team spirit and innovation."	上海市奉贤区柘林镇南宅路607号
机械工程师（研发）	上海大族富创得科技有限公司	上海-闵行区	6000	15000	http://jobs.51job.com/shanghai-mhq/87936089.html?s=01=0	"五险一金
免费班车
餐饮补贴
出国机会
绩效奖金
年终奖金
专业培训"	"岗位职责：1、根据客户要求进行方案设计，方案可以满足客户要求并具备可行性。要求设计方案具备简洁性、经济性；	2、根据客户确认后的方案进行详细设计，要求机械结构正确，兼顾装配工艺性，机加件、钣金件加工制作工艺性；	3、整机装配、维护方便；电气线路走线路径合理并；存档图纸清单齐全，存档流程走完；	4、项目达到项目评审会确定的交期，设备通过客户验证，各项设计指标经过客户验证达到合同要求；	5、完成上级领导交办的其它工作；	6、负责并设备机械方面工作的具体实施，达成客户要求的技术指标和交期；7、负责机械设计规范性，机械装配规范性；岗位要求：1、机械设计及自动本科以上学历；2、有5年以上自动化设备开发经验；3、较强的学习能力、良好的沟通和团队协作能力；4、熟悉机械设计、电气控制、气动控制、计算机原理等知识；5、精通自动化设备架构并了解相关应用。6、公司提供住宿。"	浦江镇万芳路555号
i机械工程师	上海创新给水设备制造（集团）有限公司	上海-宝山区	8000	10000	http://jobs.51job.com/shanghai-bsq/92930524.html?s=01=0		职位描述： 1、本科及本科以上学历； 2、能独立设计非标机械零件及整体设备装配，熟练掌握机械设计原理、粉体混合机的基本知识、了解其他流体学相关知识； 3、熟练使用CAD、Solidworks、Proengineer、Word、Excel以及其它常用设计软件； 4、工作积极主动，动手能力强，思路清晰，目标明确，效率高，有良好的沟通与组织协调能力； 5、为人正直，谦虚踏实，责任心强，考虑问题全面，具有团队合作及创新意识； 6、能承受较强的工作压力，能适应经常出差，有志于在环保领域长期发展； 7、5年以上工作经验为佳；	上海市宝山区罗泾镇飞云路121号
机械工程师	美蒂迈（上海）医疗科技有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/97730488.html?s=01=0	"五险一金
专业培训
绩效奖金
年终奖金
股票期权"	职责描述：本岗位负责技术部机械相关的技术工作，包括方案设计，3D2D图纸草绘，工装夹具设计，生产相关支持，并负责和供应商的技术沟通。1. 对系统需求进行细化分析，编写机械相关的需求文档；2. 针对需求进行高性价比设计，并通过方案评审和设计评审；3. 依据设计要求，编写测试计划；4. 依据设计制造样机，并完成测试报告；5. 维护BOM，并转交生产，协助生产做好作业指导书，并设计有效的工装夹具；6. 根据市场反馈进行持续改进，降低产品成本。岗位要求：1. 全日制大学机械相关专业毕业并具有2年以上工作经验，或大专机械相关专业毕业具有4年以上工作经验；2. 熟练运用3D设计软件，如：Creo，Soildworks，Autocad等；3. 熟悉车铣等加工工艺，熟悉金属、塑料模具设计，熟悉各种表面处理工艺；4. 具有良好的沟通技巧，能和不同部门之间保持良好关系；具有良好的职业素养、团队精神；5. 能适应一定压力、善学习；能适应一些国内出差。	金苏路200号金桥万创中心
机械工程师/机械制图员（应届）	上海艾克森集团有限公司	上海-嘉定区	4000	5000	http://jobs.51job.com/shanghai-jdq/92949873.html?s=01=0		蒸发器系统设备图纸设计1．大专以上学历，过程装备与控制工程（化工机械）、环保（废水处理）、机械制造与设计，机械与电气自动化等机械相关专业优先；2。具有蒸发器或换热器工艺方案设计相关工作经验，熟悉环保（废水处理）、化工工艺、结晶技术等优先录用；3．熟悉运用SW-6等三维软件绘制机械图纸；4。熟练使用CAD、office软件；5．具有团队合作精神，沟通能力强；6.工作责任心强，刻苦钻研，协调能力强，可适应经常出差。	谢春路1458号
助理机械工程师	上海岚致环保科技有限公司	上海-静安区	5000	8000	http://jobs.51job.com/shanghai-jaq/77781106.html?s=01=0	"五险一金
通讯补贴
节假日福利
专业培训
绩效奖金
年终奖金
出国机会
员工旅游"	基本要求1、大学本科及以上学历，机械设计类专业；2、1年以上环保装备、矿山机械设计经验；3、熟练应用三维制图软件，精通CAXA或CAD并1年以上专业应用经验；4、熟悉机械设计手册；5、良好的英文读写能力（精通英文听说优先）；6、良好团队合作意识，有较强的进取心、责任心及主动性。岗位职责1、依据项目指标负责详细设计并出具技术和设计文件；2、按照项目研发计划及质量管理流程，从事机械结构绘图工作；3、执行项目团队完成分项设计绘图工作并设备现场进行协调与沟通。4、执行产品图纸绘制归档，向工程师送审图纸；5、参与处理客户现场产品质量问题；6、参与技术部相关标准体系建设、产品质量提升、产品技术研发等工作；7、参与对国外代理商的技术支持和技术培训；8、完成项目团队指定的其他相关工作。	共和新路2993号和源企业广场1001室
机械工程师/主管 浦东(003346)	和睦家医疗	上海			http://jobs.51job.com/shanghai/96276106.html?s=01=0		岗位职责:Primary Duties-日常巡视；协调日常维修；控制水、电、蒸汽、空调、医疗气体的日常供应；非日班工作时间部门的组织、协调工作；紧急事件的第一时间处理工作。Other Duties Performed- 任职资格:机械工程相关专业，暖通空调、电气专业优先十年工作经验，三年领导工作经验。十年工作经验。工程师或高级技师。	上海
机械工程师	上海中智项目外包咨询服务有限公司	上海	10000	15000	http://jobs.51job.com/shanghai/98570080.html?s=01=0	"五险一金
补充商业保险
年终奖"	"服务描述：Basic Mechanical Engineering - Prepare conceptual layouts of mechanical equipment based on technical specification at the equipment area level to prove concept before creating detailed engineering drawingsDetail Mechanical Engineering - Prepare detail engineering drawings, BOMs, piping attached machine, lubrication and electrical device arrangement informationSite Mechanical Engineering - Solve installation/erection/commissioning problems on site and/or pass details of design problems to technical manager or line manager for resolutionEngineering Liaison (General) - Act as a link between Primetals and the Client. Passing information from contacts within the industry to senior members of the engineering teamComplete another tasks from superior  服务担当技能要求：Above 5 years of working experience in Mechanical Engineer for mechanical equipment in the steel industryBachelor Degree or aboveEnglish Communication Skill, especially in technical perspectiveGood command of 2D Design with AutoCAD Mechanical and 3D mechanical design with Solid EdgeUnderstand principle of mechanical design technology and mechanical engineering Processing line Technology experience Working experiences with international teams is a plus"	上海
机械工程师	上海重塑能源科技有限公司	上海-嘉定区	6666.67	8333.33	http://jobs.51job.com/shanghai-jdq/96418518.html?s=01=0		"1.能熟练用CAD,CATIA/proe等绘图软件制图.2.按图纸和工艺文件，完成无人机的组装调试3.协助进行动力系统的测试分析任职要求：1.具有对机械拆装动手能力2.具有相关行业工作经验者或同岗位工作经验3.熟练应用工作相关技能办公软件"	博园路1333号（翔江公路）9号楼 北虹桥科创中心
自动化机械工程师	博众精工科技股份有限公司	上海-松江区	8000	10000	http://jobs.51job.com/shanghai-sjq/86841491.html?s=01=0	"五险一金
员工旅游
年终奖金
绩效奖金
专业培训
定期体检"	任职资格：1.8年以上机械设计经验，5年以上非标自动化设备开发经验；2.熟练使用Solidworks、AutoCAD等机械设计软件；3.熟悉常用机械零部件的参数及选型；4.具有丰富的机械设计知识和经验；5.熟悉常用机械零件的制造及组装工艺；6.熟悉常用的材料特性、加工工艺及表面处理工艺；7.熟练使用MS-Office等办公软件。岗位职责：1．负责自动化项目的机械方案设计、评审、图纸审核工作；2．负责项目进展的工作；3．负责培训与客户的直接技术沟通和交流，并根据客户的要求进行设计；4．参与公司内部机械设计规范、设计流程及设计优选库的建立；5．研发项目机械部分方案可行性风险及成本控制；6．按期完成上级交办的其他工作。7．领导自动化项目的机械设计开展（包括但不限制于械方案设计、评审、图纸审核、开发进度）。	东部工业区南环路288号
机械工程师	优瑞玛特合心（上海）自动化科技有限公司	异地招聘	8000	10000	http://jobs.51job.com/kunshan/79494584.html?s=01=0	"五险一金
免费班车
交通补贴
餐饮补贴
专业培训
出国机会
绩效奖金
年终奖金"	"1、机械设计制造、机电一体化专业本科以上学历；2、熟悉机械原理，机械加工工艺；3、5年以上工业自动化设备设计工作经历和经验；有独立的产品设计开发能力；4、精通计算机辅助设计软件，如Auto CAD, Solidwork； 5、具有高度的责任心，严谨细致；有良好的创新精神和团队合作精神。有非标汽车自动化流水线设备相关经验者优先！工作地点：花桥经济开发区鸡鸣塘南路659号，靠近安亭；"	花桥经济开发区鸡鸣塘南路659号3号楼
高薪急聘机械工程师（物流线）	上海牧森自动化设备有限公司	上海-奉贤区	6000	12000	http://jobs.51job.com/shanghai-fxq/90170240.html?s=01=0	"五险
全勤奖
话费补贴
绩效奖金
年终奖金
年底双薪
弹性工作
五险一金
员工旅游
定期体检"	岗位要求：1、专科以上学历，机械设计制造及自动化等相关专业毕业；2、3~5年以上机械设计工作经验，设计过类似机型：提升机，升降机，拆盘码盘机，顶升移载，分流转向器，穿梭车等3、电脑操作熟练，精通CAD、solidworks等软件制图 ；4、理解与表达能力强，具有团队意识和强烈的工作责任感；5、沟通能力强，有良好的职业操守和敬业精神；6、具备对产品结构强度、完整性、可靠性、材料规范性、可加工性、安全性的分析能力；7、身体健康，无不良嗜好。岗位职责：1、根据设计主管下发的项目要求按时完成图纸设计。2、根据项目要求设计控制方案，完成工程项目的设计，对安装、调试等工作有相当的实践经验。3、开发与设计机械零部件，熟悉机械部件的设计；4、熟悉机械加工工艺的设计和制造，了解和熟悉各类机床操作；5、机械技术基础扎实，建立相关行业配件等工件的图库；6、物流新机型研发和标准模块化。公司主要设计产品有机床周边设备、物流分拣系统、全自动去毛刺专机、工业机器人系统应用工程、柔性自动化与先进工艺装备等；福利：1、超出合同量，可拿到1%~5%的项目奖金；2、技能培训，午餐免费，外出专车，节日礼物，全勤奖，交通话费补贴，绩效奖，年终评优，可获得优秀员工、双薪奖励，岗位晋升，进一步成为公司股东；3、可参加公司组织的中层管理人员培训课程；4、职位晋升渠道  机械设计 初 、中 、高 级--项目小组长--设计主管--设计经理--设计总监--股东--副总经理	上海市奉贤区远东北路1515号龙洋工业园1号厂房
机械工程师储备	威迩徕德电力设备（上海）有限公司	上海-松江区	4500	6000	http://jobs.51job.com/shanghai-sjq/98606761.html?s=01=0		招聘要求：1、机械设计、汽车制造、机电一体等相关专业本科以上学历；2、机械设计基础理论知识扎实，熟练PRO/E软件等优先考虑；3、有发动机设计、有汽车、工程机械整体设计、零部件设计、管路设计实习经验者优先。	松江区光华路150号
机械工程师	士玺企业管理咨询（上海）有限公司	上海-青浦区	8000	10000	http://jobs.51job.com/shanghai-qpq/98748281.html?s=01=0		"设备项目开发 根据产品及工艺要求，提供相关设备设计开发思路及建议。 负责样机试制电气设计及相关机械部分，包括电气图纸绘制，电气部件选型等，解决技术问题。 负责部门项目设计与客户方面的技术沟通、方案交流以及相关技术支持工作。 提出设备改进措施，积极推广新技术，降低能耗。 设备定期维护 通过定期点检，能发现设备运行中存在的故障隐患，并进行汇总上报处理。 通过定期保养消除发现的设备故障隐患。 定期统计,分析设备停机率.组织对故障率高的设备进行原因分析和技术改造, 以提高设备的稳定性。设备日常维护 通过日常巡检，能发现设备运行中存在的故障隐患，并进行汇总上报处理。 负责现场设备的用电安全，对所辖区域设备的电气控制线路、PLC等故障进行维修。 协助生产部，对产品生产过程中的技术问题进行分析和解决 职责表述：相关文件资料的整理维护 每周需对现场的设备点检表进行收集汇总，并发放新的设备点检 对现场设备的点检，维修维护进行确认，指导。 新设备的各种标准作业书进行编制，整理，指导，教育。 负责辖区内电气设备技术资料的完善、档案的整理和保管工作。会韩语者优先"	崧泽大道
机械工程师	上海意正国际贸易有限公司	上海-长宁区	6000	15000	http://jobs.51job.com/shanghai-cnq/74764466.html?s=01=0	"五险一金
通讯补贴
年终奖金"	岗位职责1、自动化包装线机械结构、机械部件的设计、材料选用，机器人夹治具设计；2、产品机械结构的仿真模拟；3、与电路工程师配合完成产品设计；4、整理技术文献编写技术文档。任职资格1、机械制造专业，本科及以上学历；英语良好；2、2年以上相关设计工作经历；3、熟悉机械原理；熟悉液压系统和气压系统；熟悉机械加工工艺；精通计算机辅助设计；4、工作认真负责，严谨细致，有良好的创新精神和团队精神。	上海市长宁区宣化路300号华宁国际广场南塔25楼03A04A座
机械工程师	上海立羿贸易有限公司	上海	8000	10000	http://jobs.51job.com/shanghai/98760100.html?s=01=0	"周末双休
带薪年假
五险一金
免费班车
绩效奖金
节日福利
交通补贴
餐饮补贴
住房补贴
通讯补贴"	岗位职责：1、编制产品计划，规划设计技术的协调、接口等；2、配合产品设计各阶段评审、验证和确认；3、配合解决生产、研发工作中重大技术问题；4、负责产品设计、鉴定全过程的标准化工作；5、相关图纸的绘制、技术归档工作。岗位要求：1、全日制本科，机电一体化专业背景；2、熟练使用AUTO CAD绘图软件；二维三维软件熟练；3、工作内容：看顾客的图纸、加工要求，需要加工的部位等要求；4、满足顾客有工艺的话，看顾客工艺，读懂工艺。	上海市
非标设备维修机械工程师	上海科世达-华阳汽车电器有限公司	上海	8000	10000	http://jobs.51job.com/shanghai/95546288.html?s=01=0		负责对车间终检设备、气动压机、手板压机、焊接夹具、非标夹具、生产设备等和车间装配生产线的日常维护、修理、改进、统计、管理；	上海市嘉定安亭园高路77号
机械工程师	飞尔德航空器材制造（上海）有限公司	上海	4500	8000	http://jobs.51job.com/shanghai/98349241.html?s=01=0		要求：1、机械设计制造相关专业毕业，中专及以上学历；             2、一年以上相关工作经历；             3、能看懂国外图纸；            4、至少熟练使用AutoCAD、ug、CATTA等任意一种辅助设计软件；       5、熟悉机械原理；熟悉机械加工工艺；            6、工作认真负责，沟通能力强，有良好的团队合作精神，服从公司统一安排。            7、SAP的录入	浦东新区祝桥镇金闻路23号301室
机械工程师(接受应届生)	上海派可斯医疗器械有限公司	上海-宝山区	8333.33	12500	http://jobs.51job.com/shanghai-bsq/41510352.html?s=01=0		"职位描述：1、负责医疗设备新产品研发设计工作；2、车间制造图纸的设计； 3、协助完成生产前的准备，并准备图纸材料清单及零部件图纸；4、生产技术管理工作；5、负责客户技术支持；6、领导安排的其他工作。职位要求：1. 大专以上学历，机械设计与制造专业或机电一体化等相关专业； 2. 2年以上工作经历；3. 有机械设计、模具设计、工艺设计制造的工作经验；4. 电脑操作熟练，熟练运用绘图软件,熟悉Soliaworks 操作； 5. 较强的独立工作能力和敬业精神，良好的团队合作精神与协调沟通能力；6. 有医疗器械研发工作经验者优先。"	上海市普陀区怒江北路449弄B区B9栋
机械工程师	上海滤威过滤系统有限公司	上海-浦东新区	3000	7000	http://jobs.51job.com/shanghai-pdxq/88645973.html?s=01=0	"五险一金
员工旅游
交通补贴
餐饮补贴
绩效奖金
年终奖金
定期体检"	岗位职责：1.机械部件设计（装配图、零件图）、材料选用；2.售前服务的技术支持；3.设备安装及调试工作中的技术支持；4.技术文件整理，技术文档编写；岗位要求：1.机械类相关专业，大专及以上学历；2.熟悉使用CAD，Solidworks等绘图软件；3.熟悉机械结构原理，加工工艺；4.有化工机械、食品机械、泵阀制造等行业1年以上工作经验优先；5.工作积极认真，严谨细致，有良好的团队协作能力、沟通能力。	浦东新区荷花路8号
机械工程师	汉瑞普泽粉粒体技术（上海）有限公司	上海-金山区	6666.67	8333.33	http://jobs.51job.com/shanghai-jsq/92275041.html?s=01=0	"五险一金
年终奖金
专业培训"	岗位职责：主要从事机械设备的设计，如自动拆垛拆包设备、除尘设备、机械输送设备、定量卸料设备、粉体特种阀门、搅拌混合设备、振动设备等。任职资格：1、机械设计制造专业，本科及以上学历；年龄：26-45岁;2、2年以上化工机械、非标设备的机械设计等工作经历优先考虑；3、熟悉机械原理和金属材料；熟悉机械传动和气动控制系统；熟悉机械加工工艺过程；精通计算机CAD及三维设计；4、工作态度严谨、认真、具有创新思维。	上海市金山区亭林工业区亭卫公路9299弄150号
高级机械工程师	东莞市沃德精密机械有限公司	上海-浦东新区	10000	20000	http://jobs.51job.com/shanghai-pdxq/57082011.html?s=01=0		"岗位描述：1、生产现场产线使用自动化设备（含非标类）机械部分的设计工作，包含但不局限于以下内容：整机结构设计、传动类、送料类、气动和及布局装配及指导等；2、收集客户项目设计需求，作成项目方案，并主导检讨其适用性；3、组织相关人员进行设计方案评审，产品外观涉及到的各种技术文件作成、跟进指导及鉴定审核；4、负责设计方案核心技术问题联络处理，并进行技术课题攻关；5、对设计产品的加工流程、性能、成本及技术风险等进行综合把关，对设计产品在各阶段所出现的技术疑难问题进行有效处理；6、按照项目进度和设计流程高质量地完成设计任务，制作设计提交成果，配合产品（自动化设备）的开发工作，全程跟进产品实现过程。任职要求：1、全日制国家正规院校统招机械、材料、机电一体化或相关专业本科及以上学历；2、8年以上工作经验，从事自动化及非标设计领域5年以上工作经验，有手机、平板等3C 行业非标设备开发的成功案例者优先；3、至少精通一种3D软件（Pro/E、SolidWorks、AutoCAD），具有良好的技术文件处理能力；4、有坚实的自动化设备（含非标类）设计基础，有敏锐洞察力和创新能力；对产品性能、结构、材料和加工工艺有较全面的了解；5、有较强的责任心,良好团队协作能力、沟通协调能力、谦虚踏实；6、CET-4以上，能读写英文技术资料；7、面试时可带上作品相关资料。"	上海浦东新区申江南路3588路
厂务机械工程师	台积电（中国）有限公司	上海	8333.33	29166.67	http://tsmcsh.51job.com/sc/show_job_detail.php?jobid=85277873			
机械工程师	上海贝晶生物技术有限公司	上海-闵行区	6000	10000	http://jobs.51job.com/shanghai-mhq/95355322.html?s=01=0	"五险一金
补充公积金
专业培训
年终奖金
定期体检"	职位描述:1. 负责新产品相关零部件的设计；2. 负责相关的设计计算及分析；3. 负责相关技术文件的编制；4. 负责新产品相关的研究试验工作；5. 负责撰写新产品的工艺流程；6. 绘制产品装配图及零部件图；7. 配合新产品专利技术的申请并参与材料编写；8. 配合标准化专员负责产品图纸及技术文件的管理工作；9. 积极应用新技术、新材料、新标准、新工艺和新方法；10.完成部门领导布置的其他工作事宜。任职要求：1、专科及以上学历，机电一体化或机械等相关专业；2、有以上机电或自动化设计工作经验，有外企相关职位经验者优先；3、熟悉机电类产品设计规范和验收规范，熟悉各类机电系统的设计标准；4、具备较强的机械理论基础，熟练运用AUTOCAD等相关软件；5、具备一定的项目负责、管理组织和协调能力。6、熟悉液路气路相关知识者优先。	紫竹高新区紫月路505号4楼
机械工程师	温州合力自动化仪表有限公司上海分公司	异地招聘	10000	15000	http://jobs.51job.com/wenzhou/87009719.html?s=01=0	"五险一金
补充医疗保险
员工旅游
交通补贴
餐饮补贴
通讯补贴
专业培训
绩效奖金
年终奖金
弹性工作"	"职位描述：1、根据生产需要完成相关产品的机械、电气方面的设计；2、对现有产品的结构和功能进行优化设计和工艺改进；3、能够根据设计，独立绘制机械和电气部分的图纸。如：机械加工图纸，电气接线图；4、能够审核和优化第三方提供的图纸；5、负责设备安装、调试；对现场施工进行支持和指导；任职要求：1、专科及以上学历，机电一体化专业等相关工科背景；2、具备3年以上机械结构设计经验,对自动化设备有较全面的设计经验，有仪表行业设计工作经验者优先3、具备气动元件、机械传动、伺服电机、交流电机等运用能力4、有电动执行器设计经验者优先，熟练CAD、PROTELL,能够设计、开发、创新产品，编制工艺性文件，在相同岗位工作5年以上5、有实际经验的退休人士也可，男女不限。"	温州市北白象龙湖东路65号
机械工程师	上海莫克电子技术有限公司	上海-浦东新区	4500	6000	http://jobs.51job.com/shanghai-pdxq/98613302.html?s=01=0		"1、 新产品结构设计图纸的输入输出和现有产品图纸的优化改良；2、参与试产后产品的效果分析及校对操作图纸。对试生产过程的技术跟踪；3、 帮助处理生产中出现的技术问题，优化生产工艺和产品结构；4、 完成上级布置的其他临时性任务；任职要求1、1-2年工作经验，大学本科及以上学历；2、熟练操作制图软件: Auto CAD,Soildworks等，具备独立设计能力；3、熟悉各类材料的产品结构、模具结构以及加工工艺；4、具有团队协作精神；较强的自我管理能力及工作责任心；"	宁桥路999号1号楼东4楼
机电工程师/机械工程师/技术工程师	上海老磨坊餐饮管理有限公司	上海-浦东新区	6000	8000	http://jobs.51job.com/shanghai-pdxq/64635408.html?s=01=0	"五险一金
绩效奖金
餐饮补贴
年终奖金"	岗位职责：1、 全面负责餐饮自动化设备开发项目的技术管理工作，制定各项目所有技术方案；2、 负责产品机械图纸设计审核及技术论证；3、 负责设备开发项目的技术、质量标准制定；4、 负责解决设备改进、装配中的重要技术问题；5、 负责落实各阶段、各类别装配图纸的设计与改进，优化项目方案；6、 设计电气线路，绘制电气图纸，负责电气元件选型及评估；岗位要求：1、电气类、自动化、机械制造类专业，大专以上学历，5年以上相关工作经验；2、熟练掌握及运用Autocad 及相关设计软件；3、熟悉气动、电动等标准件产品的设计选型；3、熟悉机电一体化、自动化设备电气开发经验；4、拥有电气设备调试、维护、开发经验；5、有非标自动化设备设计和调试经验优先；6、家住浦东地区人员优先；	康桥东路1365弄11号2楼
机械工程师	上海浦雄实业有限公司	上海-青浦区	6000	8000	http://jobs.51job.com/shanghai-qpq/94026401.html?s=01=0	"五险一金
绩效奖金
年终奖金
员工旅游
专业培训"	任职要求：1、机电一体化专业，专科及以上学历；2、二年以上工作经验；3、具有包装设备设计经验的优先考虑；4、精通CAD、SolidWorks设计软件；5、熟悉office办公软件；岗位职责：1、负责设备整体设计，出工程图、零件清单；2、负责对现有设备质量改良、优化；3、负责并参与所设计产品的试制和试验，解决或协助解决所设计产品在生产和使用过程中出现的质量问题4、参与非标产品的现场安装指导及调试；5、加工件品质检验；6、工作认真负责，严谨细致，有良好的团队精神和沟通能力；	上海市青浦区崧泽大道6066号
机械工程师（机器人）	上海永乾机电有限公司	上海	8000	12000	http://jobs.51job.com/shanghai/92084335.html?s=01=0		1，根据项目要求完成结构，机械部件的设计及方案的制定，绘制工程图及编制BOM2，负责机器人夹治具及整线设备的规划及设计3，生产现场调试过程是进行技术指导，协调与沟通4，熟悉加工工艺，机械标准配件运用自如，5，抗压能力强任职资格：1、机械制造专业，本科及以上学历；2、两年以上相关设计工作经历；3、熟悉机械设计原理；熟悉机械加工工艺；4、工作认真负责，严谨细致，有良好的创新精神和团队精神；5、会使用机械三维软件；6、为人诚实可靠，工作积极；7、有非标工装、夹具设计经验者优先。注：机械手、自动化产线、工装夹具等应聘人员一经录用，公司将提供：免费培训、具有竞争力的晋升空间、良好的工资福利待遇。	上海市嘉定区联星路99号
机械工程师/采购技术支持工程师	上海力顺燃机科技有限公司	上海	6000	8000	http://jobs.51job.com/shanghai/93780790.html?s=01=0	"五险一金
餐饮补贴"	岗位职责：1.根据外方要求，编制技术图纸，并与外方确定；2.外加工进行相关技术交流；3.相关产品的验收工作，包括与专业检验机构交流；职位要求：1、机械或机电专业，本科及以上学历；2、3年以上从事机械制造的实际工作经验；3.    能看懂英文技术资料和图纸要求；4、具有机械产品检验技术和流程相关知识。	上海浦东新区金桥金新路58号银桥大厦2004-2008室
机械工程师	上海波宝仟赫科技股份有限公司	上海-浦东新区	6000	8000	http://jobs.51job.com/shanghai-pdxq/76040158.html?s=01=0		任职资格 1、机械制造、模具设计、机电一体化等相关专业，本科及以上学历；； 2、3年以上机电产品或小家电产品设计工作经验；3、具备独立设计产品结构及外观的能力；4、熟悉3D绘图软件SolidWorks、pro-e、CAXA电子图板；5、熟练使用AutoCAD、coreldraw软件；6、工作认真负责，严谨细致，有良好的创新精神和团队精神。	上海浦东锦绣东路2777弄34号501室
机械工程师（非标自动化）	上海英内物联网科技股份有限公司	上海-浦东新区	10000	15000	http://jobs.51job.com/shanghai-pdxq/92809490.html?s=01=0	"五险一金
交通补贴
餐饮补贴
通讯补贴
绩效奖金
定期体检"	岗位职责：1.负责非标自动化机械设备（如：流水线设备、测试仪器、自动化检测非标设备、非标工装夹具、专机）的设计开发和项目实施；2.新产品的开发设计，样品制作，鉴定与审核；3.产品技术标准、技术参数、机械图纸、工艺图纸、机械产品说明书等技术文件的制定管理；4.负责机械设计、部件选型、设计图纸及方案输出；5.生产过程中在技术方面进行技术指导，并进行工艺技术上的监控，确保生产的正常进行；任职资格：1.大专及以上学历，机械、机电一体化、电气自动化相关专业，五年以上非标机械自动化设备设计经验；2.熟悉机械制造工艺和加工工艺，熟练应用2D、3D设计软件，对电气、电路原理有一定了解；3.能独立负责并完成机械项目开发设计，方案设计，三维设计，工程图纸的输出及审核；4.工作认真、积极，设计思路清晰，思维敏捷，细心严谨，较强的执行力；5.具备良好的沟通协调能力及优秀的团队协作精神。	浦东宣春路
机械工程师/产品设计	盛纪（上海）家居用品有限公司	上海	8000	10000	http://jobs.51job.com/shanghai/66782678.html?s=01=0	"五险一金
定期体检
年终奖金
弹性工作"	1.机械相关专业，本科以上学历； 2.3-5年结构设计工作经验，熟悉常用塑料及常用五金材料特性，了解塑料模具及注塑成型； 3.熟练掌握至少一种3D绘图软件，PRO/E优先，CAD熟练； 4.喜欢设计工作，具有创新思维，逻辑思维能力强； 5.具有生活用品设计经验者优先考虑； 6.强烈的责任心与良好的团队合作精神，具有良好的学习能力、沟通交流能力。	上海市闵行区吴中路1068号8楼F室
机械工程师	上海众林机电设备有限公司	上海-松江区	10000	20000	http://jobs.51job.com/shanghai-sjq/89103430.html?s=01=0	"五险一金
补充医疗保险
员工旅游
绩效奖金
年终奖金
定期体检
不定期团建
高温费
节假日福利等"	1、产品机械结构、机械部件的设计、材料选用；2、产品机械结构的仿真模拟；3、与电路工程师配合完成产品设计；4、整理技术文献编写技术文档； 5、熟练机械制图，包装机械及检测相关者优先考虑；6、有机械包装检测、检漏非标设计经验者优先考虑； 任职资格 1、机械制造专业，大专及以上学历；英语良好；2、5年以上相关设计工作经历；3、熟悉机械原理；熟悉液压系统和气压系统；熟悉机械加工工艺；精通计算机辅助设计；4、工作认真负责，严谨细致，有良好的创新精神和团队精神。	上海松江工业区江田东路185号9栋 408室
